"Type","Time","MeerkatID","Behavior","Neighbours <1m","UnID","Event type","Emmiter","Timing","Note"
"Scan","11/08/2019 12:47:03","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:47:20","LT","Scrabling","MB + LT, LS","","","","",""
"Scan","11/08/2019 12:47:31","LS","Scrabling","LT","","","","",""
"Scan","11/08/2019 12:48:17","LT","Scrabling","","","","","",""
"Scan","11/08/2019 12:48:30","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:49:00","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:49:58","RR + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:50:43","MB","Scrabling","","","","","",""
"Event","11/08/2019 12:50:53","","","","","Alarm scanning","Ukn","Already started",""
"Event","11/08/2019 12:51:06","","","","","Alarm running","Ukn","Already started",""
"Event","11/08/2019 12:51:15","","","","","Alarm scanning","Ukn","Already stopped",""
"Event","11/08/2019 12:51:39","","","","","Alarm running","Ukn","Stop",""
"Scan","11/08/2019 12:51:54","MB","Scrabling","RS + TBL","","","","",""
"Scan","11/08/2019 12:52:04","RS + TBL","Bipedal vig","","","","","",""
"Scan","11/08/2019 12:52:21","LT","Scrabling","LS + TBL","","","","",""
"Scan","11/08/2019 12:53:11","H","Running","RS + RT + TBL","","","","",""
"Scan","11/08/2019 12:53:22","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:53:35","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:53:44","RS","Scrabling","","","","","",""
"Scan","11/08/2019 12:54:05","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:54:14","RT","Scrabling","","","","","",""
"Scan","11/08/2019 12:54:20","H","Scrabling","","","","","",""
"Scan","11/08/2019 12:55:05","RS + TBL","Foraging","","","","","",""
"Scan","11/08/2019 12:55:39","LT","Eating","RR + TBL","","","","",""
"Scan","11/08/2019 12:55:51","RR + TBL","Foraging","LT","","","","",""
"Scan","11/08/2019 12:56:13","MB","Scrabling","","","","","",""
"Scan","11/08/2019 12:56:31","RR + TBL","Moving","","","","","",""
"Scan","11/08/2019 12:56:50","LT","Foraging","","","","","",""
"Event","11/08/2019 12:57:22","","","","","Alarm running","Ukn","Ponctual","drongo alarm"
"Scan","11/08/2019 12:57:46","RS + TBL","Scrabling","","","","","",""
"Scan","11/08/2019 12:58:15","H","Scrabling","RS","","","","",""
"Scan","11/08/2019 12:58:23","RS","Scrabling","H","","","","",""
"Scan","11/08/2019 12:58:34","LS","Scrabling","","","","","",""
"Scan","11/08/2019 12:59:24","H + TB","Scrabling","","","","","",""
"Scan","11/08/2019 13:00:03","RT","Scrabling","","","","","",""
"Scan","11/08/2019 13:00:26","H","Foraging","","","","","",""
"Scan","11/08/2019 13:00:36","RS","Foraging","","","","","",""
"Scan","11/08/2019 13:00:51","LS","Scrabling","","","","","",""
