"EntryType","Time","MeerkatID","Behavior","Neighbours <1m","EventType","CallerID","SentinelID","Timing","Note"
"Scan","15/08/2021 11:15:12","RS","Point","","","","","",""
"Scan","15/08/2021 11:14:41","LS","Point","","","","","",""
"Scan","15/08/2021 11:14:31","LS","Point","","","","","",""
"Scan","15/08/2021 11:14:11","RRLT","Point","","","","","",""
"Scan","15/08/2021 11:09:46","RRLT","Point","","","","","",""
"Scan","15/08/2021 11:09:26","RRLT","Point","","","","","",""
"Scan","15/08/2021 11:09:10","RRLT","Point","","","","","",""
"Scan","15/08/2021 11:09:05","LT","Point","","","","","",""
"Scan","15/08/2021 11:08:58","LT","Point","","","","","",""
"Scan","15/08/2021 11:08:49","RRLT","Point","","","","","",""
"Scan","15/08/2021 11:07:57","RS","Point","","","","","",""
"Scan","15/08/2021 11:07:39","RS","Point","","","","","",""
"Scan","15/08/2021 11:07:31","LS","Point","","","","","",""
"Scan","15/08/2021 11:07:22","LS","Point","","","","","",""
"Scan","15/08/2021 11:07:17","RS","Point","","","","","",""
"Scan","15/08/2021 10:58:28","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:57:30","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:57:22","LS","Point","","","","","",""
"Scan","15/08/2021 10:57:16","RS","Point","","","","","",""
"Scan","15/08/2021 10:57:11","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:56:47","RS","Point","","","","","",""
"Scan","15/08/2021 10:56:42","LT","Point","","","","","",""
"Scan","15/08/2021 10:56:36","LS","Point","","","","","",""
"Scan","15/08/2021 10:56:19","RS","Point","","","","","",""
"Scan","15/08/2021 10:56:08","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:55:50","LS","Point","","","","","",""
"Scan","15/08/2021 10:55:44","RS","Point","","","","","",""
"Scan","15/08/2021 10:55:40","LT","Point","","","","","",""
"Scan","15/08/2021 10:55:35","LS","Point","","","","","",""
"Scan","15/08/2021 10:55:21","LS","Point","","","","","",""
"Scan","15/08/2021 10:55:16","RS","Point","","","","","",""
"Scan","15/08/2021 10:55:10","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:55:05","LT","Point","","","","","",""
"Scan","15/08/2021 10:55:00","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:54:55","LT","Point","","","","","",""
"Scan","15/08/2021 10:54:23","LT","Point","","","","","",""
"Scan","15/08/2021 10:54:16","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:52:33","LS","Point","","","","","",""
"Scan","15/08/2021 10:52:22","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:52:15","LT","Point","","","","","",""
"Scan","15/08/2021 10:52:10","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:52:04","LT","Point","","","","","",""
"Scan","15/08/2021 10:51:58","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:51:38","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:51:31","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:51:22","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:51:16","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:50:59","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:50:45","RS","Point","","","","","",""
"Scan","15/08/2021 10:50:02","RS","Point","","","","","",""
"Scan","15/08/2021 10:49:54","LS","Point","","","","","",""
"Scan","15/08/2021 10:49:26","RS","Point","","","","","",""
"Scan","15/08/2021 10:49:19","RS","Point","","","","","",""
"Scan","15/08/2021 10:48:58","LT","Point","","","","","",""
"Scan","15/08/2021 10:48:52","RS","Point","","","","","",""
"Scan","15/08/2021 10:48:44","RS","Point","","","","","",""
"Scan","15/08/2021 10:48:35","RS","Point","","","","","",""
"Scan","15/08/2021 10:48:28","RS","Point","","","","","",""
"Scan","15/08/2021 10:47:46","RS","Point","","","","","",""
"Scan","15/08/2021 10:47:36","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:47:01","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:46:51","LS","Point","","","","","",""
"Scan","15/08/2021 10:46:45","LS","Point","","","","","",""
"Scan","15/08/2021 10:46:38","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:46:15","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:46:02","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:45:42","LS","Point","","","","","",""
"Scan","15/08/2021 10:45:36","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:45:24","RS","Point","","","","","",""
"Scan","15/08/2021 10:45:01","RS","Point","","","","","",""
"Scan","15/08/2021 10:44:55","LT","Point","","","","","",""
"Scan","15/08/2021 10:44:46","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:44:30","RS","Point","","","","","",""
"Scan","15/08/2021 10:44:20","RS","Point","","","","","",""
"Scan","15/08/2021 10:43:59","SHTB","Bipedal vig","","","","","",""
"Scan","15/08/2021 10:43:40","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:43:31","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:43:25","LT","Point","","","","","",""
"Scan","15/08/2021 10:43:16","RS","Point","","","","","",""
"Scan","15/08/2021 10:43:05","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:42:59","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:42:53","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:41:14","LS","Point","","","","","",""
"Scan","15/08/2021 10:41:09","LT","Point","","","","","",""
"Scan","15/08/2021 10:41:01","LS","Point","","","","","",""
"Scan","15/08/2021 10:40:54","LT","Point","","","","","",""
"Scan","15/08/2021 10:40:24","LS","Point","","","","","",""
"Scan","15/08/2021 10:40:18","LT","Point","","","","","",""
"Scan","15/08/2021 10:40:02","LT","Point","","","","","",""
"Scan","15/08/2021 10:39:57","LS","Point","","","","","",""
"Scan","15/08/2021 10:39:51","LT","Point","","","","","",""
"Scan","15/08/2021 10:39:25","LS","Point","","","","","",""
"Scan","15/08/2021 10:39:19","LT","Point","","","","","",""
"Scan","15/08/2021 10:39:10","RS","Point","","","","","",""
"Scan","15/08/2021 10:35:04","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:33:48","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:33:23","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:33:03","LS","Point","","","","","",""
"Scan","15/08/2021 10:32:57","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:32:47","LS","Point","","","","","",""
"Scan","15/08/2021 10:32:27","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:21:02","LS","Moving","","","","","",""
"Scan","15/08/2021 10:19:48","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:19:33","RS","Point","","","","","",""
"Scan","15/08/2021 10:19:22","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:19:07","RS","Point","","","","","",""
"Scan","15/08/2021 10:18:58","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:16:32","LS","Point","","","","","",""
"Scan","15/08/2021 10:16:22","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:14:32","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:14:20","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:14:11","RS","Point","","","","","",""
"Scan","15/08/2021 10:13:51","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:13:39","RS","Point","","","","","",""
"Scan","15/08/2021 10:13:22","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:13:12","LS","Point","","","","","",""
"Scan","15/08/2021 10:13:05","RS","Point","","","","","",""
"Scan","15/08/2021 10:12:57","RRLT","Point","","","","","",""
"Scan","15/08/2021 10:11:29","LS","Point","","","","","",""
"Scan","15/08/2021 10:11:23","RS","Point","","","","","",""
"Scan","15/08/2021 10:10:27","LS","Point","","","","","",""
"Scan","15/08/2021 10:09:52","RS","Point","","","","","",""
"Scan","15/08/2021 10:09:43","RS","Point","","","","","",""
"Scan","15/08/2021 10:09:07","RS","Point","","","","","",""
"Scan","15/08/2021 10:09:01","RS","Point","","","","","",""
"Scan","15/08/2021 10:08:52","RS","Point","","","","","",""
"Scan","15/08/2021 10:06:01","SHTB","Point","","","","","",""
"Scan","15/08/2021 10:04:51","LS","Point","","","","","",""
"Scan","15/08/2021 10:02:32","LS","Point","","","","","",""
"Scan","15/08/2021 10:02:18","RS","Point","","","","","",""
"Scan","15/08/2021 10:02:02","RS","Point","","","","","",""
"Scan","15/08/2021 10:01:55","RS","Point","","","","","",""
"Scan","15/08/2021 10:00:25","LS","Point","","","","","",""
"Scan","15/08/2021 10:00:08","LS","Point","","","","","",""
"Scan","15/08/2021 09:59:58","LS","Point","","","","","",""
"Scan","15/08/2021 09:59:46","LS","Point","","","","","",""
"Scan","15/08/2021 09:55:36","LS","Point","","","","","",""
"Scan","15/08/2021 09:55:12","RS","Point","","","","","",""
"Scan","15/08/2021 09:55:03","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:54:54","RS","Point","","","","","",""
"Scan","15/08/2021 09:51:56","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:51:43","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:51:36","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:51:30","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:51:09","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:51:04","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:50:58","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:48:57","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:48:41","SHTB","Moving","","","","","",""
"Scan","15/08/2021 09:47:31","RS","Point","","","","","",""
"Scan","15/08/2021 09:47:25","LT","Point","","","","","",""
"Scan","15/08/2021 09:47:20","LS","Point","","","","","",""
"Scan","15/08/2021 09:46:56","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:46:39","LS","Point","","","","","",""
"Scan","15/08/2021 09:46:29","RS","Self-directed behaviour","","","","","",""
"Scan","15/08/2021 09:46:19","RRLT","Bipedal vig","","","","","",""
"Scan","15/08/2021 09:46:04","RS","Point","","","","","",""
"Scan","15/08/2021 09:45:58","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:45:43","LS","Point","","","","","",""
"Scan","15/08/2021 09:45:36","LT","Point","","","","","",""
"Scan","15/08/2021 09:45:23","LT","Point","","","","","",""
"Scan","15/08/2021 09:44:53","LS","Point","","","","","",""
"Scan","15/08/2021 09:44:32","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:42:30","RS","Point","","","","","",""
"Scan","15/08/2021 09:42:18","LT","Point","","","","","",""
"Scan","15/08/2021 09:42:12","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:41:51","RS","Moving","","","","","",""
"Scan","15/08/2021 09:41:38","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:40:27","LT","Point","","","","","",""
"Scan","15/08/2021 09:40:14","LS","Point","","","","","",""
"Scan","15/08/2021 09:40:00","LS","Point","","","","","",""
"Scan","15/08/2021 09:36:32","LT","Point","","","","","",""
"Scan","15/08/2021 09:36:20","RS","Point","","","","","",""
"Scan","15/08/2021 09:36:15","LS","Point","","","","","",""
"Scan","15/08/2021 09:36:04","RS","Point","","","","","",""
"Scan","15/08/2021 09:35:48","LS","Point","","","","","",""
"Scan","15/08/2021 09:35:18","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:35:05","RS","Point","","","","","",""
"Scan","15/08/2021 09:34:19","RRLT","Point","","","","","",""
"Scan","15/08/2021 09:34:11","SHTB","Bipedal vig","","","","","",""
"Scan","15/08/2021 09:33:57","RRLT","Bipedal vig","","","","","",""
"Scan","15/08/2021 09:33:35","SHTB","Bipedal vig","","","","","",""
"Scan","15/08/2021 09:32:38","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:32:01","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:31:47","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:28:10","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:27:51","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:27:40","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:27:26","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:26:40","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:26:00","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:25:01","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:23:36","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:17:52","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:17:43","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:16:40","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:16:23","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:15:54","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:15:43","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:15:26","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:15:08","LT","Point","","","","","",""
"Scan","15/08/2021 09:14:55","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:14:39","LT","Point","","","","","",""
"Scan","15/08/2021 09:14:32","LS","Point","","","","","",""
"Scan","15/08/2021 09:14:08","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:13:59","LT","Point","","","","","",""
"Scan","15/08/2021 09:13:45","LS","Point","","","","","",""
"Scan","15/08/2021 09:13:36","SHTB","Point","","","","","",""
"Scan","15/08/2021 09:12:42","RS","Point","","","","","",""
"Scan","15/08/2021 09:12:36","LT","Point","","","","","",""
"Scan","15/08/2021 09:12:29","LS","Point","","","","","",""
"Scan","15/08/2021 09:12:13","RS","Point","","","","","",""
"Scan","15/08/2021 09:11:57","LT","Point","","","","","",""
"Scan","15/08/2021 09:11:33","LS","Point","","","","","",""
